SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,absolute_magnitude
5818074303904089088,251.16873131394294,-62.28264017620491,0.33973080443654374,1.2551469515104008,3.357121594858397,19.957748,2.1782284,32.302073775729184
5818074303904112640,251.1691181310201,-62.276217168698764,1.1992760753494633,-2.486808121253263,2.897415740701493,20.575155,,30.180559408575032
5818074303905181824,251.17974661318928,-62.2819232973099,0.9879304783881279,-3.2689151612797076,-4.504778150161151,20.390873,1.1507015,30.41724103559634
5818074303905459584,251.170067457205,-62.28633338609819,1.1482321028632376,-2.1889610189499944,-2.599049525163036,20.246037,1.5150509,29.945888104892703
5817707131429378432,254.31183931394912,-63.58613469466209,0.1445659554676655,-2.067292879043238,-7.362473750079792,18.872671,0.92313194,33.07234097280797
5817707131429381632,254.30744226105972,-63.58522399871123,0.062190625478721374,-0.813327485271422,-1.6999111073814588,19.679674,0.8802967,35.711049524920384
5817707131429386368,254.30133465660828,-63.58282359533468,0.5575284546077165,-0.5725065663296239,-1.275155105227445,18.014898,1.1183262,29.28356311319537
5817707131429397120,254.3040968610494,-63.579168205799895,0.06936609706484895,-6.420335418636866,-3.6659098294480557,19.600977,1.1591663,35.39524064754849
5817707135727189376,254.32761693810565,-63.587672968522135,0.3023639172923623,-2.5377563410193744,-3.698904513619246,19.255983,,31.85333353650149
5817707135727199232,254.3127357547522,-63.588218719095366,0.4045032748123342,6.050761701486032,0.11508196245667732,20.080305,1.8194351,32.045694889681954
5817707135727213440,254.30308093057508,-63.583118927675834,0.07411310989440528,-5.572590388665267,-7.0392607149879645,19.02086,1.1292439,34.671385485595614
5817707135727218176,254.2970929616915,-63.58249442160634,0.14998859652265303,-6.347831707876034,-4.438153097299191,19.935625,1.025198,34.05533386953377
5817707135728746496,254.30622036175575,-63.583872987123854,1.3610428630028335,-5.363299989096962,-5.838138657716585,20.804071,1.1396179,30.13471241362811
5817707135728749184,254.3033336459297,-63.58856857997771,0.6955439670198622,-5.852129183459286,-7.087771639859859,20.555014,1.5825138,31.34339071660356
5817554337986363776,253.6834203270593,-64.37947531227768,0.2744479951578942,-2.7426003288107763,-5.3928552998605905,18.632278,1.0392952,31.439978129338712
5817554337986365824,253.6800262065292,-64.37880201218991,0.29489755837859516,-16.03490191339756,-5.083635652037078,16.288336,0.9231396,28.93997991616899
5817554337986370432,253.67261778209865,-64.37058189029094,0.7613404344149816,-3.114310307749284,-1.3953005150479354,17.471256,1.3465176,28.063361778245692
5817554337986532352,253.68541359422227,-64.375094531282,1.5693111548931746,-1.9770133421267642,0.4723141132440289,20.841106,1.5500069,29.862561105861143
5817554368034010240,253.71691830030892,-64.3792788464388,0.24987741456206589,-5.813912937419859,-9.188111522665777,15.266018,1.3161583,28.277382895177688
5817554368034022400,253.7223905046499,-64.37677065574253,0.043683598179847856,-6.298465985428742,-7.920166302206072,19.14093,1.0188408,35.93933815764432
5817554368034028672,253.7148746366194,-64.37516136584658,0.5189161131287668,-0.1499950206496814,-4.193895238992445,19.377958,1.5425301,30.802472515711187
5817554368034040832,253.71219490939055,-64.37277141026871,0.1302733028289493,-3.229645359519415,-5.307224495262892,20.020384,1.0841904,34.44610671491078
5817554368034045184,253.73251117282697,-64.37232844018409,0.38838732026220163,-5.174673128322443,-6.530844854269848,19.634089,1.6690197,31.687763301276505
5817554368034055552,253.7054340607857,-64.37069650877005,0.5507617985184589,1.4984158260045548,-4.782811240275817,19.962921,1.6069431,31.258102095292724
5901369250388447104,223.2891896463464,-50.462769113041674,0.6805280292633448,0.38719382413533676,-3.468246280836791,20.40499,1.6763935,31.240759155446863
5901369147295799808,222.90271687110322,-50.10569589054488,0.47368418319284966,-5.981827185906651,-0.042943234120887186,19.438063,1.6143074,31.060618250716814
5901369147295800832,222.9072011763386,-50.10133873499226,0.3302714027491829,-2.7169041187136966,-3.1715466561523553,20.054842,1.407505,32.460487140192754
5901369147295801472,222.89273398125655,-50.09663065878339,1.365019380773337,-8.261593785264141,-4.597406844324644,19.363033,,28.687339206646747
5901369147296021120,222.89729007354558,-50.11394628535841,0.39746723178605586,-1.9355288902371752,-3.68997119826711,20.284513,1.1786194,32.28800682290181
5901369147297650048,222.89433665481246,-50.113600172707166,0.2544274956989801,-4.424790339160957,-2.455126230371149,20.333044,1.0824242,33.305223835931564
5901369147297650688,222.88697465946638,-50.1059166224625,1.304735467004065,-4.12567179382172,-1.681476085754626,20.415907,1.8004665,29.83829456563392
5901369147297651328,222.88842515997453,-50.1039236135958,0.5444618016422428,-1.2542031488039087,-3.545801311376376,20.35714,1.8936119,31.677302507787413
5900981427703019136,223.18882107686562,-51.33247306269518,0.1989849758348101,1.2654885699487706,-3.7058863445989845,18.610113,1.5295048,32.11601171057487
5900981432017793792,223.18982856103668,-51.3461227411888,0.903560626355618,-5.430252794046368,-2.0666492280993607,19.799664,,30.01987705468759
5900981432017794304,223.18403634493035,-51.34756855722905,0.23550114930608215,-5.016626030045996,-4.648732830205876,19.03407,1.4226074,32.1741039065859
5900981432017795200,223.18105654418778,-51.34719785516341,0.32304796033726274,-10.571827154127707,-5.015749389113327,20.01457,1.7529697,32.468235219541306
5900981432017796736,223.17775126821056,-51.34676868492224,0.7796990660141879,-3.494080317447528,-1.1042730972404668,20.08084,1.9560814,30.621204087162635
5900981432017796992,223.1827200466885,-51.345459594683724,1.2528239204529479,-8.270082746721584,-7.186833264553512,20.018728,1.7886715,29.529278071842292
5900981432017799296,223.18831874796962,-51.34191561749393,0.13702956515346443,-5.729360762358615,0.7243547587963672,19.58534,1.5782242,33.901269102134385
5900981432017799808,223.1779398614055,-51.34393268650961,0.9349853750163768,-2.8149057827970383,-6.5705815744747,19.58683,1.6123676,29.73280605056955
4265039276696076416,283.9496134617528,-1.4218574667986947,0.47263291989367445,1.137015290805003,1.161110278689671,19.218645,,30.84602525637846
4265039276696083584,283.9524831525032,-1.418722728472293,0.41564157978811683,-2.450159649801565,-2.6994781910874517,18.896326,2.0034676,30.802731130872683
4265039276701003776,283.95416950046416,-1.4331025745731152,0.1255045952098876,-2.794862341483697,-5.279621962932323,19.301933,3.1130733,33.808635152008364
4265039276711982208,283.9562828761256,-1.4278091211804886,1.5532911403737368,-0.8476628641424601,-6.367344510520859,20.419456,1.7136555,29.463192156261307
4265039281027170176,283.9600067676381,-1.427358018929816,0.43883553796046126,1.8744788550016787,-5.249567761603665,19.433567,2.1552505,31.22205809441103
4265039281027187968,283.9573907182485,-1.4279501563166104,0.1655639073791607,-5.030947831713468,-6.905474946214395,19.94983,3.0491486,33.855000764634774
4265039281027196288,283.95916437781517,-1.426177147970497,2.113965594003176,-5.106631702436269,-6.959117865582836,20.310429,2.660307,28.6849390461932
4265039281027201408,283.95749104252764,-1.4265818173159392,0.4129132132601862,-3.383040939298329,-6.363537392559333,19.708883,2.186308,31.62958938272354
4265039281027209856,283.95826817141796,-1.425081595615628,1.4981603855737529,-2.1076968355975567,-3.8479368976036836,20.101414,2.4207954,29.223622180546514
5817814681706666112,251.7199041346495,-63.87589897747897,0.7333279523360443,-3.7239288724629667,-8.204071413118383,20.240574,1.0970898,30.914082686266674
5817814681707150208,251.70131272110973,-63.8822980277326,1.4112549539840558,-6.871596585087044,-3.842661947021611,20.83244,1.3362923,30.08441202532348
5817814681707157632,251.7199551808373,-63.88725454444623,0.06472587145558849,-5.849399889531714,-9.589239443093286,20.286919,2.17268,36.23152910815524
5817814681725088128,251.72703767277434,-63.88768866249526,0.23786662187518398,1.7239741970118012,0.5308125713809567,16.87693,0.82792664,29.995262712473536
5817814681725088768,251.7345323229824,-63.88430623531611,0.3075149981387417,-2.11952845055404,-6.723926271900555,16.522766,1.0735455,29.083434602967152
5817814681725091968,251.72155268455558,-63.88717926916033,0.07456673931076456,-4.78231333809635,-5.8354579326597165,19.596453,0.98661995,35.23372695064403
5817814681725093120,251.71574564052398,-63.88874998964176,0.5123431517063041,-7.820674333654357,-7.576894751430972,15.896171,0.9593067,27.34836593847905
5817814681725093248,251.72314966863422,-63.88585794192316,0.08592408958758661,-1.529935004346018,-1.60128748616971,20.060072,0.7339649,35.38949724895221
5817814681725095808,251.72558523177673,-63.88376547922754,0.34697329117881687,-5.384602152689421,-1.2094996940701535,17.856667,1.3391762,30.15518633709786
5817814681725098368,251.72794682232094,-63.881077375549246,0.41635198487876596,-5.040818749390241,-3.5746547822290697,16.11839,0.9091644,28.0210859325614
4264960391039134976,284.6387464736115,-1.7102771923580578,0.2675184277968412,-1.165769537870236,-6.196734423778556,18.436722,1.9589329,31.29995328464761
4264960391039138176,284.63381484928976,-1.7140129795000918,0.462577059394755,-2.62781894140604,-3.509742491047583,20.339302,1.8983574,32.01338160807546
4264960391039140096,284.6390664737666,-1.7086339543857878,0.20032625441920487,0.9492087626188396,-2.154549327371477,19.841475,,33.33278517847088
4264960391039148800,284.63649057154123,-1.709789307464527,1.2989132043237188,-4.29958650559517,-7.956535782621075,19.982735,2.3238258,29.4148340215876
4264960391039152896,284.6323217144316,-1.7127353469910085,0.2508263079430404,-2.460942185642216,-5.846299241835995,19.901094,2.4677906,32.90422900880078
4264960391039153920,284.63719653740736,-1.7084586471117416,0.15370197272450756,-2.489459613889702,-4.509617759690207,19.180367,1.7999249,33.24696930815685
5901369147297652096,222.90213364455013,-50.103614826371455,0.5457962512334379,-2.5634658606158487,-0.9003160775514218,20.048668,,31.363515165613272
5901369147297652224,222.89327466004877,-50.10116694008597,0.6278651323208067,-5.869187396167277,-5.162082267989877,20.201643,1.7424889,31.21231116138794
5901369147297652480,222.90145909397378,-50.100953832370585,1.5578164776943417,-9.575345795361537,-6.331135796443714,20.347599,0.9257965,29.38501756330519
5901369147308101504,222.90307412778475,-50.10904257962247,0.12406892887821824,-7.162904899172736,-3.1670683556205406,19.035534,1.3703194,33.56721874073782
5901369147308101632,222.90393685406923,-50.108309331990036,0.1223257418282284,-7.621738234415922,-3.43248948327047,16.52206,1.7395134,31.084471103481032
5901369147308101760,222.90233541588148,-50.10713128049292,0.25928287682746176,-2.5071789207091353,-5.520855181796865,18.135979,1.1376171,31.06710951528664
5901369147308102016,222.89145574880496,-50.10551977623991,0.23617393361406316,-2.61686390024715,-3.104105578073373,17.317291,1.289072,30.45113144435762
5901369147308102144,222.88868037136854,-50.105980470250294,0.44049593977400314,-8.640645495182046,-0.14810072152996956,16.910034,1.505722,28.690324631178406
5901369147308102272,222.90234608988013,-50.10304468246519,0.17395530915939122,-1.8498357329786468,-4.758448217102365,18.978521,1.92066,32.776332906737345
5901369147308102400,222.88816978566763,-50.10004148422496,0.5641795189924173,-1.1255047489852084,-2.110311691424295,17.659693,1.4992542,28.902606183172246
5817967788701431424,252.0337569338155,-63.05644713673327,2.194982196314568,-4.628477727084373,-7.728988904840312,20.461027,2.0965252,28.753872135419183
5817967788701432448,252.02059068727758,-63.05965040736743,0.8019449417031631,-2.9314301861058643,-5.409209369728647,20.630316,1.715023,31.109593018616053
5817967788701435136,252.04197677004103,-63.060837678888376,0.715542140206516,-5.912233282609336,-4.897059802735601,20.579811,0.91052055,31.306635018079724
5817967788701438976,252.04487011540516,-63.06471369423299,2.1302499581811682,-2.878119161811569,-4.328217937384695,20.602585,0.8095932,28.96043201160372
5817967788701439872,252.0385365416045,-63.06632805934418,1.25597802197981,-2.1040923335795885,-7.4016427724455784,20.748772,1.5403652,30.25386146815135
5817967788719331584,252.03857058925155,-63.063582134069705,0.41018591233920837,-4.349439034938806,-6.5040885591952575,19.468847,1.2704773,31.403943571634713
5817967788719332864,252.0493619514634,-63.06074005701066,3.2247430393709053,-14.303980366182914,-19.709831721685333,14.778209,1.5581732,22.23573316260033
5817967788719333248,252.04333711885488,-63.06051739223847,0.3951804977017938,-5.425598102304177,-7.617456484642731,18.85912,0.79512024,30.87514189599731
5817967788719335296,252.0244731111278,-63.05956238780407,0.8062898938277432,5.947221524666334,3.0382593248221164,15.260555,0.9931612,25.72809918576467
5817967788719336064,252.04186916177693,-63.056453894500606,0.040835952862080305,-3.992462190744357,-3.158722787789385,16.63367,0.444767,33.57845733774883
5817967788719339008,252.03180573479648,-63.053578708378495,1.851355241325972,3.081080113520673,-7.733277005453117,17.613081,1.0059395,26.27563217867288
5817707135728755072,254.32130179189417,-63.59455083947357,1.073954146539208,-1.5369704118869039,-1.3328859403986724,20.588531,1.5353413,30.43360279835699
5817707135739287168,254.32439108937828,-63.59287601064739,0.31903579398795495,0.6568223304389512,-2.7383926584431255,17.541702,1.0112038,30.022505214792687
5817707135739291392,254.31497280460712,-63.58832614614664,0.7057721728717936,-1.6161608800819498,-6.43150075360001,19.734188,1.269762,30.490865424665145
5817707135739291520,254.32008394177615,-63.58609238368498,0.13034986246506144,-0.11178937424438529,-3.618875391712363,16.567232,1.1548452,30.99167924560222
5817707165789122176,254.32624916645503,-63.583638764880526,0.8115288153635971,-5.543645830067898,-5.024516488738796,19.725468,1.6751747,30.178947956136824
5817707165789156608,254.32052318643224,-63.57193296648365,0.40163687311553586,-0.07191528077470666,-3.9378312149486803,19.588644,1.3072681,31.569476141294373
5817707165789164544,254.31522370286336,-63.56914567248487,0.3982348869467512,-4.500806422855616,-6.727944649191169,19.880262,1.0877666,31.87956585854061
5817707170088475136,254.31781727520197,-63.56990953189441,0.7835857284316805,-1.3378201772589944,-6.293359272520105,20.752043,1.0180473,31.281610182775644
5901166115611316608,222.7281750457991,-51.3559611073881,0.2615941624940243,-2.358053959750099,-0.6531936041856088,19.267351,1.653038,32.179210908385336
5901166115611321088,222.74757507589325,-51.35071336212833,0.5109674724858616,0.09722038271782682,-0.5505517570947994,17.589262,1.5190334,29.047295736658093
5901166115611322112,222.73711404610606,-51.34633120971027,0.16595698000801204,-10.318513803777144,-8.692103551012583,18.9217,1.703083,32.821721908017864
5901166115611323264,222.7387757197485,-51.342778282391485,0.5328780885016202,-0.42747763700109864,-4.029183857983275,17.352728,1.407526,28.719588576091752
5901166115611362688,222.7390025141925,-51.35246536788585,9.788283962037578,-59.56984651932086,-7.30126987613318,14.880505,2.6507568,19.926971808557568
5901166115615600768,222.7369888817469,-51.35710594530639,0.29619226288090683,-0.5532805695073697,-1.1438411252069303,19.418915,2.0156803,32.06104624634594
5901166145651137664,222.7532862195358,-51.3340154877008,0.28854119316858223,-6.588600627106111,-0.944425862440663,18.479597,1.6123962,31.178557974948653
5901166145651139072,222.75614600655135,-51.33293863157469,0.6305109399694062,-2.825554591565997,-1.7648052893672923,18.432549,1.5363216,29.43408539094831
5901166145651619584,222.75310740706928,-51.338643836374025,0.25772643196567413,-2.6268642981265815,-3.448901444356607,18.56608,1.3917828,31.510285286850223
5901166145652291712,222.75045347173096,-51.34563560351942,0.7358490001958005,-1.788452023968473,0.4887077369866123,18.867981,1.9173927,29.534037436361242
5901166145652293248,222.7446321604725,-51.34486527027064,0.449889340563675,-2.106275547691591,-4.283449764936328,18.753016,1.8118019,30.487487001451754
5901166184312561280,222.76718500223456,-51.343100021086265,0.2611094025553429,-6.105519130418182,-2.485704615664978,19.786587,1.2981892,32.702474206182615
5901273695951722624,223.4896422462031,-50.96751355680754,0.8881043318379268,-3.9224767410056804,-1.0802133479983311,17.865097,1.7312393,28.12277710394288
5901273695951724800,223.47575297388914,-50.96634121675099,0.6230305640456653,-13.191885273088998,1.2326655823550674,17.507471,1.5256348,28.53492432264089
5901273695951725440,223.48816811110817,-50.96206013351225,0.2545359320325871,2.5256347380503272,-0.38804886734062727,16.796986,1.7256231,29.7682401313251
5901273695951976064,223.48426024684628,-50.96427465439059,2.3201490758352477,-6.595657252288316,-4.749285878736867,20.528969,1.6468754,28.701389359139625
5901273725990917760,223.45079752842895,-50.96012465738252,0.5381366100292265,-3.1463370980203598,-5.485686940851341,18.357386,1.6100197,29.70292294244669
5901273730287213184,223.45732075699712,-50.972149675470625,0.40541668991667335,-4.075956835220596,-5.442015868175824,18.791117,1.7264538,30.751608597163294
5901273730287217152,223.45891581135854,-50.969786892694586,0.6227676017116895,-4.5527583381498,-5.285945119494654,19.90813,1.5631237,30.936500590014496
5901273730287217664,223.4657115015719,-50.968213481022936,0.16733109206726704,-4.237157735008106,-2.345143373775407,19.796495,2.0290184,33.67861221043564
5901273730287229824,223.4621839936908,-50.96357545102819,0.9806658569849627,-5.1845121577547575,-4.792558361312694,19.83053,1.5777035,29.872924891130978
5901273730287231616,223.4598456209012,-50.963635315487345,0.2633098225908076,-7.733077295577637,-4.034312925021867,20.0546,1.7686138,32.9522644596453
5901273730287242112,223.4496150693289,-50.96296063718774,0.7928990055775594,-7.4470750393654175,-3.7536137569762538,19.586332,1.7491837,30.09024295528287
4265002752295813120,283.4134374485998,-1.7761929101155107,0.21887237634334525,-2.680338166550188,-5.664160515866055,18.133512,4.564575,31.432557731106648
4265002752295826048,283.4187243690284,-1.7752236933123648,0.4887898953489286,-2.6027813624273066,0.2858527013634165,18.632772,2.4661884,30.187161349436273
4265002752295830784,283.4133467169624,-1.7723162238562271,0.7395707001786661,-1.013035598079105,-1.6943862664222495,18.984459,2.9925919,29.639560437153378
4265002752295836032,283.4177146230327,-1.7708564742409219,0.4953736712282796,-1.860201398730802,-3.885029835757324,20.131227,2.5956135,31.65656289124308
4265002752295836800,283.4073336600193,-1.7703370193341768,0.18831384733851278,1.0446733699469226,-3.7294058562576375,18.97177,3.948494,32.59735805140062
4265002752295852672,283.410138266213,-1.7673759267205165,0.3719422991648857,-3.4819546594460418,-5.035648621423923,17.896536,3.86557,30.044158016718008
4265002752310312448,283.4078322343294,-1.7728850740387425,0.12898840095622705,-3.4733996315325197,-2.503501951496231,20.25798,2.6723843,34.70522705205122
4265002756614607360,283.42454731072866,-1.7715663403334438,0.32276825468547515,-4.019415935771777,-6.476164299191376,20.47273,2.1046524,32.92827656726491
4265002756614644736,283.4220089327601,-1.771793032964091,0.6236785850668906,-0.8226392147872589,-4.7963627322623354,20.034443,2.4703026,31.05963874081494
4265002756614656384,283.41822794750846,-1.7742903905547334,2.263646394942344,0.46074346481365624,-1.657052821337301,20.104362,2.679865,28.330319555245374
4265002756614661504,283.4184693657351,-1.7734195769473098,0.15262399607642352,-0.13316555435707472,-2.866761063281853,18.853859,2.894188,32.935744846360336
4265002756614667520,283.4125502652488,-1.7781118059374412,0.6274243903609215,-3.114686537364098,-5.64172085236572,18.411007,2.5273857,29.423199940689017
5817554372329566464,253.71640304463966,-64.37988548532967,0.7501073965257883,3.248830207991272,-6.09779060555476,15.275722,0.92269707,25.900104310499927
5817554372329572992,253.72146283313648,-64.37347277493562,0.38449645321270043,-2.8764653180506827,-7.2400974031644845,19.470354,,31.545892390166486
5817554372329573376,253.72025461763923,-64.37369817572556,0.18045498300964305,-3.6374643173110766,-4.359043754700922,18.562775,0.75003624,32.280930263252046
5817554372346093440,253.72786563243412,-64.38254986672457,0.11618808350888411,-5.871200128492226,-8.026163393314599,15.514532,0.2325983,30.18872414826129
5817554372346095232,253.73162764624595,-64.37800540264949,0.13155118263332335,-1.8896613044672976,-8.841724396151957,14.619922,1.4382086,29.024447900726738
5817554372346096256,253.7235397125457,-64.37794773182911,0.20968219748545375,0.02137252302916559,-2.78244248512,18.279093,0.97906303,31.67128499168752
5817554372346098560,253.72217248023682,-64.37317376005235,0.3985175178611543,2.291773589484782,-2.3277325413655396,17.901115,1.2189236,29.89887833407428
5901072622754294784,223.56987951363425,-51.303391349111024,1.597057797002144,-4.930126586084267,-3.9075184058591015,20.5375,2.0711746,29.520897214475184
5901072622754296320,223.57125300506078,-51.30779038286916,0.7411511896416428,-4.5730373765842,-2.114659237885725,20.439737,1.6172485,31.090203269729425
5901072622766249856,223.5792892596546,-51.310680175988246,0.7225557024048804,-9.953764240355921,4.3022874752777245,16.319008,1.4792662,27.024651209370894
5901072622766251008,223.58580163014864,-51.30783782759599,2.8502357516636225,-34.35160412433921,-20.29659978377824,11.813636,0.91883564,19.539231909555692
5901072622766252288,223.58811264074987,-51.30398229205722,0.35614276944807305,-3.6222542566812415,-4.2194634087076945,17.800732,1.9387131,30.04261100118022
5901072622766254080,223.5867112304891,-51.30166420686207,0.2621610362487951,-8.38204165563607,-1.8541458762245906,17.718884,1.8535271,30.626042789296427
5901072622766254720,223.57502574820802,-51.30281528669475,1.6820504143756292,14.040355809209542,-11.539694144687832,17.933115,2.2642002,26.803919963888134
5901072622766256128,223.57089548719844,-51.30176232811028,0.18899541196639016,-4.523113198005423,-3.4802022830502812,17.299086,2.0552063,30.91682931000516
5818074303911182976,251.18828510318795,-62.285487307610225,0.15676313069006792,-0.9067199906112954,-5.077505561115899,17.97291,0.923769,31.996690286795214
5818074303911186688,251.1721531976009,-62.289341606848566,0.21963799651986957,-4.142236849457508,-6.200210569449142,19.455788,1.3463326,32.74725029101549
5818074303911202176,251.16644200341753,-62.28288858778376,0.1409716352580425,-8.482109251340685,-5.285070604533214,18.228943,1.0779343,32.483284183353746
5818074303911206528,251.1690579354926,-62.27871994853585,0.5180763519345407,-1.7340925539280745,-4.074636390186712,15.892574,1.1018496,27.32060546543468
5818074303911209600,251.16849023332725,-62.27656252316961,0.6561505384712732,-10.422200020733687,-12.359508019386697,16.363691,1.2611151,27.278673882109146
5818074303911638784,251.18529839320937,-62.28307635019659,0.1693815906293169,-6.599585575505902,-7.728746486759213,19.032011,1.1543674,32.88767999748416
4265039281027226496,283.95780808248156,-1.423962222460259,1.3244105537453783,0.19843177023835643,-12.782562596342188,20.11189,1.9699516,29.501777628704758
4265039281027232384,283.9513461888131,-1.4288978172776234,0.5949811224686906,0.4593405550294445,1.5154467774193083,19.18285,2.0269947,30.310333950665562
4265039281027243264,283.951040955486,-1.4282285999122786,0.3445571731745637,-1.374231711418321,-1.5592485934428915,20.226889,,32.540582178024074
4265039281027262720,283.9544096408063,-1.4231686174920404,0.9005379311884805,-1.3191313010930465,-4.897790275816164,19.226524,2.3667831,29.45401430162542
4265039281027265280,283.94744311792795,-1.4288294885198956,0.3904000451220179,-0.4576545499002591,-5.041363640979806,17.121603,1.954525,29.164053716135225
5901369147308102528,222.89772580528285,-50.09517637374311,0.6951999626789979,-7.029013550612909,-9.91098757157118,14.895912,1.154809,25.685363469780075
5901369147308102656,222.8979688251338,-50.09463426733995,1.787384936774862,-3.58256110797037,-3.3394850120141193,19.339397,,28.078306962479978
5901369177344820096,223.3021542676004,-50.469092762206955,0.22266467935516598,-1.6082442648733033,-2.6102381017585046,18.286488,1.4211712,31.548230921156183
5901369177347017344,223.3119760688609,-50.46696361043899,0.614194973237912,-15.208550833039592,-6.260349269320495,18.53105,1.6602554,29.589518439789032
5901369177347023872,223.3039572643368,-50.46271124507284,0.5506922175866279,-3.227836126189511,0.6199473960780401,18.769695,1.5544434,30.065150586729317
5901369181658441856,223.29834391426866,-50.476058756797045,1.1869104071730407,-8.296506122699725,-2.9815412434525435,19.775166,2.1345272,29.403075868475312
5901369181658442496,223.3072991422796,-50.47286229135572,0.33840420277843614,-0.6826383779772003,-1.4092357419412669,18.407618,1.7537804,30.760438828574674
5901369181658442752,223.30346244683446,-50.47304953487968,0.07726834645736169,-1.6976971887727514,-3.551978388281068,20.21402,1.9009647,35.77401168317851
5901369181658443136,223.302749676811,-50.47165326195006,0.3714126713368342,0.41416579469381976,-3.0281382668848,19.581226,1.7134476,31.731942767342918
5901369181658443264,223.30673817660758,-50.47006951446487,0.32583341479022226,-9.227802148468463,-3.378335244389969,18.492144,1.5063343,30.927165531381828
5901369181658445184,223.29446280716604,-50.46919357760104,0.5915990753320873,-12.571811832463457,-11.92642508886167,14.862011,1.4409189,26.0018735231897
5817814681725104768,251.71644599115405,-63.881319358245875,0.3904097579909163,-3.1384348613889763,-2.981637237522603,18.39652,1.0837078,30.43891729469368
5817814681725113344,251.70185504982587,-63.88079464266902,0.6359250094549649,-5.981865866235468,-0.19940058115054224,19.864067,,30.847037552068347
5817814681725116416,251.70899131663248,-63.875928152972364,1.2873937444005312,2.334557672187897,-8.696993624904064,18.195545,2.1011715,27.646988223985765
5817814711770462592,251.73819475508162,-63.87779741808755,0.4946084869335042,0.47857525826698377,-4.262912433683086,18.929888,1.1678581,30.458579951100283
5817814711770470656,251.73998331481687,-63.876191142990244,0.6331820125899169,-2.521045520855414,-7.6768306257333805,18.78831,0.9260578,29.780666252566345
5817814711770479104,251.72716483479056,-63.87427439620414,0.15580884204735473,-3.728548711247591,-6.200779946906061,19.523613,1.0348072,33.560652476290954
5817814711770487808,251.73063901257632,-63.87149723796393,0.41230747411558033,-4.047430762236574,-3.9542302750364438,19.356686,0.8409996,31.28057960063568
5817814716064448256,251.74094070716873,-63.87001419293878,0.21072901390900464,-3.9905917065372245,-4.811642349787864,19.8985,1.292511,33.279878767950535
5817814716064455936,251.7301101896109,-63.87268799326386,0.7375601391676181,1.8742813676257213,-11.785987250600362,20.192049,,30.853061838534494
5817814716064456064,251.72962149313275,-63.872415877612234,0.13068898708694518,-6.261734046492409,-5.185846617641674,19.700775,1.2616329,34.119580186733316
5900981432018033024,223.1797749603873,-51.34309812677369,0.06776283526446071,-6.793642540346177,-1.3926212338861652,20.49967,1.7914238,36.34471218360593
5900981432018033536,223.187547887603,-51.34413502858331,0.3811279821439159,-8.008718967087134,-2.057052810692685,20.444553,1.5361328,32.539199197578924
5900981432018036864,223.18656882392744,-51.33617872154878,0.9432975624936983,2.441457988378511,1.5534465344994168,20.392393,1.4794369,30.519149551124933
5900981432024010880,223.1723780896007,-51.34043498629138,0.33037441137484075,-6.7673371370941755,-3.06457382400517,19.169792,1.8395481,31.574760163483823
5900981432024047360,223.19048749930076,-51.33994340446984,0.3950736145193442,-6.122385701193188,-6.493514312319812,20.748184,2.1099072,32.76479407532603
5900981432025699072,223.18309838982213,-51.3500033021096,0.34978499460964385,-4.154483574405537,-6.196120843531398,17.242146,1.4551334,29.52313966438936
5817707170088482560,254.31772818014625,-63.58027528957923,1.5297308169923982,-3.4171933593141834,-2.138623502205303,20.303616,1.4866867,29.3805404910782
5817707170088482944,254.32158044496012,-63.57992173170055,0.3565215350454223,-2.9997957333536363,-4.2490029957694055,20.341852,1.3447151,32.58142334930379
5817707170099033728,254.32876117810954,-63.575525677028374,2.882530462417289,-15.743316253762446,-47.507466863506735,15.742259,1.9580288,23.44338949762239
5817707170099033984,254.326205506822,-63.576191075244296,0.2332112364887891,-4.886827901777201,-1.5475725088476655,17.330086,0.9155216,30.491338396440064
5817707170099035392,254.32535717826718,-63.57525560085703,0.1670908220788731,-4.340190637881284,-5.0232324038951495,16.507502,1.2831802,30.392738623500854
5817707170099037568,254.31740203753213,-63.57521768143742,1.5718726918387662,-1.9744753906264947,-5.1601844141600255,16.021126,1.3657808,25.039038948396957
5817707170099355776,254.3106639272697,-63.576384927505494,0.17332224437550423,-4.417207467987765,-6.096348311013194,16.39207,1.3163471,30.19779924955094
5817707200148862592,254.36359169482833,-63.58344553665928,0.5524402359332592,-4.632046568744577,-13.8028178594734,16.066708,0.92260265,27.355281100730764
5901166145652295296,222.76028356216804,-51.342987536850835,0.17063669108272758,-7.543735886181397,-6.301842312008718,18.658567,1.5553684,32.49820532428301
5901166145652303616,222.75409574133224,-51.33691979672743,0.39230616031241106,-6.663820130211828,-3.8111574878426637,19.044561,1.5100689,31.076435746955987
5901166149952794496,222.7531130350085,-51.349368466144526,0.12681328350017002,2.9059731531592536,-2.368270914258264,19.820051,1.3775883,34.30422745513535
5901166149952799232,222.75118884190834,-51.34728718008223,0.7006854728244338,-5.370187686891481,-0.4456299248885084,20.559511,1.7162704,31.331895617472743
5901166149952800256,222.75246717937654,-51.34727392110004,0.8917156490892479,-0.11029895257497446,-1.9351539459281595,20.602863,1.2858925,30.851731370150326
5901166149952801152,222.7477212708126,-51.346057420626536,0.19119386120662274,-4.974323932807683,-3.4651196586108393,19.171211,1.7992477,32.7638415228208
