HIP,MAGNITUDE,RA_DEGREES,DEC_DEGREES,PARALLAX_MAS,RA_MAS_PER_YEAR,DEC_MAS_PER_YEAR,DISTANCE_PARSECS,ABS_MAG,COLOR_K_R,COLOR_K_G,COLOR_K_B,Dx,Dy,Dz,GLON,GLAT,RA_HOURS,EPOCH_YEAR,stereo_X,stereo_Y
42606.0,6.64,130.25628232503936,-9.055539127846403,0.0,-34.85,2.38,121.3592,1.22,0.34900000000000003,0.493,1.0,-66.39501037551769,-93.21996257162915,40.37073940391678,234.54,19.43,8.683777780000002,2000.0,0.0,-0.3473072233,0.5636074458
42515.0,3.9699999999999998,130.0263826471579,-35.312342716891976,1.8e-05,9.68,-21.18,127.551,-1.558,1.0,0.853,0.782,-30.268440698896413,-123.60346360555425,8.67541833964307,256.24,3.9,8.668388886666666,2000.0,3.0,-0.4104927402,0.9506130184
42540.0,5.2,130.07401289686453,-40.26311506031482,0.0,-55.93,7.66,85.6164,0.537,0.6880000000000001,0.751,1.0,-14.585609344841926,-84.35389168611493,1.3597449786083047,260.19,0.91,8.67202778,2000.0,1.0,-0.4205078464,1.0436703729
42459.0,5.45,129.85271446866477,-53.44352379147739,0.0,-23.97,23.51,136.4256,-0.224,0.386,0.526,1.0,1.3936710651946789,-135.3366909036405,-17.14590655446711,270.59,-7.22,8.656611113333334,2000.0,0.0,-0.4292760496,1.3420728556
42662.0,4.87,130.42893451346902,-15.947573309574206,3.2e-05,3.54,-96.82,64.9351,0.808,1.0,0.89,0.869,-30.65758857067515,-54.475127220405206,17.582377238640873,240.63,15.71,8.695361113333332,2000.0,3.0,-0.3687247662,0.6510830477
42504.0,5.18,129.99359466598133,-53.05690919414503,0.0,-25.81,21.49,135.6852,-0.483,0.386,0.526,1.0,0.7757934720619744,-134.69454610426985,-16.34781004579637,270.33,-6.92,8.666,2000.0,0.0,-0.4314692145,1.3320441486
42440.0,6.35,129.80943379193565,-60.32198243246529,1.3e-05,-41.25,19.94,136.9863,0.667,0.34900000000000003,0.493,1.0,14.459505144523995,-133.53613321311323,-26.912269045087204,276.18,-11.33,8.653666666666668,2000.0,0.0,-0.4226726474,1.5370133482
42564.0,5.67,130.144841062098,-45.18836461067353,0.0,3.36,5.01,295.858,-1.685,1.0,0.802,0.671,-30.289677737644638,-294.1111864712295,-10.634922615389476,264.12,-2.06,8.676472219999999,2000.0,3.0,-0.4286815709,1.1455367944
42570.0,3.77,130.14963370075753,-46.64955973345641,3.1e-05,-6.3,4.29,100000.0,-16.23,0.602,0.6930000000000001,1.0,-8217.735193528422,-99528.80444311042,-5146.446775604405,265.28,-2.95,8.677111113333332,2000.0,0.0,-0.4304622361,1.1777987288
42701.0,6.46,130.54283374742,-11.959217721906464,0.0,-27.96,-14.4,94.9668,1.572,0.727,0.777,1.0,-48.83025608521883,-75.94426499971995,29.44092061305595,237.26,18.06,8.70272222,2000.0,1.0,-0.3590075661,0.5989534229
42536.0,3.6,130.07295460207087,-52.92116487290509,0.0,-24.62,35.09,151.2859,-2.299,0.403,0.54,1.0,0.6554636535700692,-150.22025056072573,-17.91285090882047,270.25,-6.8,8.671555553333333,2000.0,0.0,-0.4327589938,1.328540388
42535.0,5.5600000000000005,130.07317712282793,-53.02071117848296,0.0,-25.47,23.17,147.2754,-0.281,0.34900000000000003,0.493,1.0,0.8421681408588177,-146.21862591206934,-17.591123738091458,270.33,-6.86,8.6715,2000.0,0.0,-0.4327496456,1.3311080431
42806.0,4.66,130.82592946146087,21.465981881359795,1.6e-05,-106.94,-39.25,55.5556,0.936,0.789,0.8160000000000001,1.0,-42.153111579314235,-18.917836532617926,30.848911430827354,204.17,33.73,8.721416666666666,2000.0,2.0,-0.2606219803,0.2400681316
42795.0,5.62,130.7998805958606,12.68160420372907,0.0,-9.98,2.1,284.0909,-1.647,0.727,0.777,1.0,-203.4928110088569,-136.226563474664,144.0161058160058,213.8,30.46,8.720083333333333,2000.0,1.0,-0.2882465124,0.3242148035
42871.0,6.54,131.0466493425718,36.92361394682668,0.0,-27.76,-80.38,64.8929,2.479,0.878,0.871,1.0,-51.16574319335588,-5.116039344984501,39.585115072488136,185.71,37.59,8.736138886666668,2000.0,2.0,-0.2112645021,0.1020656036
42624.0,4.74,130.30608543952178,-47.311437279830166,0.0,-10.53,6.87,781.25,-4.724,0.677,0.744,1.0,-56.17377521261201,-777.9525456938078,-44.56350667179085,265.87,-3.27,8.68697222,2000.0,1.0,-0.4333972293,1.1926517373
42614.0,5.9,130.27084585821393,-48.917719356285865,0.0,-4.64,3.62,606.0606,-3.013,0.459,0.586,1.0,-30.261225998656375,-603.62026539993,-45.125206613781124,267.13,-4.27,8.684805553333332,2000.0,0.0,-0.4342427114,1.2298649162
42799.0,4.3,130.80534286773928,3.399293475298559,0.0,-19.14,-1.29,179.8561,-1.975,0.426,0.559,1.0,-117.42121323139897,-110.45884767020426,79.74533442055991,223.25,26.32,8.720416666666667,2000.0,0.0,-0.3169108671,0.4196565264
42579.0,6.34,130.17882027159328,-57.54421405198033,2.2e-05,-22.87,17.52,67.1592,2.204,0.7000000000000001,0.759,1.0,4.643197269974438,-66.06938367328587,-11.119145865768987,274.02,-9.53,8.678777779999999,2000.0,1.0,-0.4323453707,1.4544890027
42679.0,5.2,130.47960656838939,-45.41045215916952,0.0,-5.9,5.02,100000.0,-14.8,0.373,0.515,1.0,-9682.846300874495,-99468.28985624367,-3507.3922774522803,264.44,-2.01,8.699138886666667,2000.0,0.0,-0.4341650995,1.150094892
42568.0,4.31,130.1516101223982,-59.75939632519197,0.0,-6.87,4.92,442.4779,-3.919,0.459,0.586,1.0,44.06525960851943,-432.31337586191216,-83.36719939473096,275.82,-10.86,8.676944446666665,2000.0,0.0,-0.4289903272,1.5200721256
42854.0,6.37,131.0007037682243,4.339350627806242,0.0,-15.01,-6.3,303.9514,-1.044,0.34900000000000003,0.493,1.0,-200.00135861752366,-182.81846471995493,137.7073675245565,222.43,26.94,8.73325,2000.0,0.0,-0.3160880219,0.4090390626
42835.0,4.63,130.91823938516325,-7.233912048458288,7e-06,-11.68,-1.05,235.8491,-2.233,1.0,0.8130000000000001,0.6930000000000001,-131.64480289904938,-176.55073601834343,84.4054586615205,233.29,20.97,8.727888886666667,2000.0,3.0,-0.3499766069,0.5396684268
42425.0,5.19,129.76164626702126,-70.38848741243643,6e-06,19.21,-38.05,73.6377,0.854,0.34900000000000003,0.493,1.0,17.834411496291906,-68.07753983877195,-21.677020029776845,284.68,-17.12,8.651444446666666,2000.0,0.0,-0.3826055942,1.8939621019
42911.0,3.94,131.17057330260582,18.15943280067461,2.4999999999999998e-05,-17.1,-228.46,40.032,0.928,1.0,0.89,0.869,-29.671826453908796,-15.79007806587057,21.744359580425247,208.02,32.9,8.74475,2000.0,3.0,-0.2743332177,0.2700412756
42712.0,5.48,130.57028032808154,-48.09563828364378,0.0,-4.92,3.51,100000.0,-14.52,0.441,0.5720000000000001,1.0,-5918.869515413806,-99625.9074752252,-6296.470709641452,266.6,-3.61,8.704444446666667,2000.0,0.0,-0.4381546325,1.210502048
42775.0,6.42,130.74018073561,-35.94829085671458,0.0,-10.54,20.21,132.1004,0.8150000000000001,0.34900000000000003,0.493,1.0,-29.420663108834734,-128.45736082152206,9.145857705308346,257.1,3.9699999999999998,8.715833333333334,2000.0,0.0,-0.422252635,0.9609474717
42954.0,6.12,131.3441468060696,30.69869723476259,8e-06,-3.27,-4.26,181.1594,-0.17,1.0,0.853,0.782,-141.24710436953086,-33.78009094868393,108.29076216871637,193.45,36.71,8.755944446666666,2000.0,3.0,-0.2344848162,0.1551913248
42917.0,5.63,131.18697741170052,10.081953963502125,0.0,-13.55,-17.39,129.7017,0.065,0.789,0.8160000000000001,1.0,-90.30969117277188,-67.33929159648665,64.28149399673211,216.71,29.71,8.745833333333334,2000.0,2.0,-0.3001781713,0.3490006055
42715.0,5.49,130.57507589748906,-53.10293037098503,0.0,-23.22,24.05,153.1394,-0.435,0.34900000000000003,0.493,1.0,1.539697534289248,-152.0950984227663,-17.78724823102,270.58,-6.67,8.705250000000001,2000.0,0.0,-0.4406240218,1.3332300072
42726.0,4.83,130.6084422921657,-53.11259479205942,0.0,-24.88,23.21,148.5884,-1.03,0.426,0.559,1.0,1.5454856365044776,-147.57761231430592,-17.232888101411877,270.6,-6.66,8.707083333333333,2000.0,0.0,-0.4410523011,1.3334805131
42828.0,3.68,130.89628625139403,-33.183671396240946,0.0,-14.28,10.6,269.5418,-3.473,0.482,0.604,1.0,-69.45430795842468,-259.02616327033707,27.098483254695232,254.99,5.77,8.72652778,2000.0,0.0,-0.4187138656,0.9114830652
42931.0,6.13,131.25102095649714,5.6795093402665024,0.0,2.52,-3.76,64.5578,2.08,0.655,0.729,1.0,-42.95210864265803,-37.64147229719761,30.09892800896081,221.23,27.79,8.750361113333334,2000.0,1.0,-0.3146445436,0.3940984207
43266.0,6.2,132.2110775273834,66.71092763204304,0.0,-19.93,-35.26,153.1394,0.275,0.363,0.506,1.0,-104.99448464422058,65.02325411663857,90.55280476460997,148.23,36.25,8.813722219999999,2000.0,0.0,-0.1057754179,-0.144599571
42717.0,6.26,130.58679596688677,-55.78027780983017,0.0,-73.99,41.57,99.7009,1.267,1.0,0.64,0.378,4.699080886327027,-98.54715130991744,-14.375224114218067,272.73,-8.29,8.705805553333333,2000.0,5.0,-0.4400224513,1.4049014615
42951.0,6.41,131.33660923747283,-2.6006136795593515,4.9999999999999996e-06,3.77,-13.23,61.7665,2.456,0.878,0.871,1.0,-36.87322276567515,-42.8388200431297,24.905851971680182,229.28,23.78,8.755777779999999,2000.0,2.0,-0.3410035182,0.4843053003
42928.0,6.1,131.2324396002631,-21.170454463653705,0.0,-24.66,4.12,84.3882,1.469,0.677,0.744,1.0,-34.098540581517476,-74.71871769305602,19.384815081810878,245.47,13.28,8.748666666666667,2000.0,1.0,-0.3934595052,0.721271033
43100.0,6.58,131.66736699206905,28.769440415277007,1.7e-05,-24.18,-43.99,85.5432,1.919,0.756,0.795,1.0,-66.10931856001407,-18.79431681882131,50.93103887693974,195.87,36.54,8.777777780000001,2000.0,2.0,-0.2435067702,0.1712777892
43103.0,4.03,131.669572431476,28.76164206692574,1.7e-05,-20.69,-43.95,101.5228,-1.003,1.0,0.881,0.848,-78.4547457453516,-22.318817091165723,60.44503448194337,195.88,36.54,8.77827778,2000.0,3.0,-0.2435915154,0.1713247826
42834.0,5.15,130.92394100370274,-49.82456290172019,0.0,-3.56,3.65,568.1818,-3.622,0.482,0.604,1.0,-18.68154680254263,-566.129907566891,-44.480168823958124,268.11,-4.49,8.727861113333335,2000.0,0.0,-0.4448674105,1.2511976654
42884.0,4.05,131.10119193145096,-42.644125896328866,5.1e-05,-23.88,19.46,70.1754,-0.181,1.0,0.863,0.804,-9.11114951120876,-69.58139097099215,0.061239581422432715,262.54,0.05,8.74,2000.0,3.0,-0.4397757633,1.0905690187
43026.0,5.7,131.5060624790089,-2.0497410697572533,0.0,39.64,46.73,92.5926,0.867,1.0,0.613,0.338,-55.55906136636742,-63.59886311729597,37.97057920332096,228.86,24.21,8.767361113333333,2000.0,5.0,-0.3412948735,0.477518874
42923.0,5.74,131.21427651593365,-37.1462003876482,0.0,-8.27,4.27,485.4369,-2.691,0.426,0.559,1.0,-98.41927260387196,-474.4146748714993,29.88890978781899,258.28,3.5300000000000002,8.74775,2000.0,0.0,-0.4317656063,0.9822666447
43035.0,6.22,131.52635703183734,-11.010226592657839,0.0,-29.59,14.41,306.7485,-1.214,1.0,0.715,0.502,-157.59125806895338,-242.66925690384352,101.83942942805065,237.0,19.39,8.768583333333334,2000.0,5.0,-0.3684754994,0.5841926587
43121.0,5.89,131.7369464018484,12.114986087593369,0.0,-65.2,-51.06,53.9665,2.229,0.789,0.8160000000000001,1.0,-37.942631953367524,-26.410119703745014,27.84322861909434,214.84,31.06,8.78222222,2000.0,2.0,-0.2990651608,0.3269385343
43109.0,3.38,131.70096101365402,6.420839255407815,2.7e-05,-231.04,-40.17,39.6354,0.39,1.0,0.8130000000000001,0.6930000000000001,-26.392099115795514,-22.71681967362164,18.930613865857133,220.72,28.53,8.779611113333335,2000.0,3.0,-0.3168797644,0.384974083
43002.0,6.07,131.45391388789392,-25.392667679770067,0.0,-26.32,7.64,103.8422,0.988,0.727,0.777,1.0,-36.45801888850691,-95.22468286242939,19.65388341562607,249.05,10.91,8.763694446666667,2000.0,1.0,-0.4077557588,0.7833276088
43067.0,4.32,131.59754124726442,-13.548202132276733,1.3e-05,17.57,-6.22,75.1315,-0.059000000000000004,1.0,0.881,0.848,-36.53201854250477,-61.404802481110046,23.229381087664578,239.25,18.01,8.772916666666667,2000.0,3.0,-0.3767238881,0.6163657701
42913.0,1.9300000000000002,131.1785746463229,-54.709173656010165,5.1e-05,28.78,-104.14,24.6975,-0.033,0.756,0.795,1.0,0.8889870962571453,-24.4773225519379,-3.16810493530136,272.08,-7.37,8.745055553333334,2000.0,2.0,-0.4496778706,1.3757929434
43142.0,5.28,131.8114873118692,-1.8975142249354546,2e-05,-37.64,11.12,123.1527,-0.17200000000000001,0.34900000000000003,0.493,1.0,-73.6536289963041,-84.40099893077476,51.168367498408124,228.89,24.55,8.7875,2000.0,0.0,-0.3442430487,0.4748655896
43023.0,3.87,131.50408197831246,-46.04296017345661,3e-06,-12.23,4.82,568.1818,-4.902,0.34900000000000003,0.493,1.0,-45.741663292155984,-566.0436672762836,-18.243487246766083,265.38,-1.8399999999999999,8.767138886666666,2000.0,0.0,-0.450631628,1.1632189405
43073.0,6.21,131.6009078393496,-41.120758716501804,0.0,-21.3,5.39,219.7802,-0.5,0.34900000000000003,0.493,1.0,-32.173893617439525,-217.35614872491718,4.94787762635422,261.58,1.29,8.77327778,2000.0,0.0,-0.4449119868,1.0588168436
42936.0,6.2,131.27497632132452,-58.72555224373867,6e-06,-5.27,0.51,262.4672,-0.895,0.363,0.506,1.0,24.026761919182132,-257.5344665304012,-44.58412650731887,275.33,-9.78,8.75147222,2000.0,0.0,-0.4477931789,1.4897959699
43114.0,6.33,131.7035281401811,-34.61909424979972,0.0,-12.82,5.77,384.6154,-1.595,0.426,0.559,1.0,-89.12677749861574,-372.384836461702,36.26233615287033,256.54,5.41,8.780333333333335,2000.0,0.0,-0.4336844445,0.93528604
42850.0,6.33,130.97671810535542,-68.21334672473657,0.0,1.51,26.84,285.7143,-0.9500000000000001,1.0,0.666,0.419,62.2528528815719,-268.1516427822201,-76.49797386723377,283.07,-15.53,8.73175,2000.0,5.0,-0.4127028375,1.8104793117
43234.0,4.35,132.10882359561572,5.840127581954135,1.4e-05,-17.51,-29.79,108.5776,-0.8290000000000001,0.34900000000000003,0.493,1.0,-71.36177073597261,-63.17998316102463,52.00848610524181,221.52,28.62,8.80722222,2000.0,0.0,-0.3230370178,0.3897308276
43204.0,6.09,132.02548836407306,-6.558214417199724,0.0,13.95,-32.15,215.9827,-0.582,1.0,0.64,0.378,-119.40122527507718,-160.30578421795923,81.81643874164506,233.32,22.26,8.801361113333334,2000.0,5.0,-0.3610204412,0.528312789
43082.0,5.43,131.62773417480372,-45.91024516403346,0.0,-4.97,4.87,100000.0,-14.57,0.386,0.526,1.0,-8138.124490226557,-99624.6619791791,-2949.1787527855154,265.33,-1.69,8.775166666666667,2000.0,0.0,-0.4523376569,1.1601674627
42895.0,6.03,131.11859534807377,-65.82637957821558,0.0,-63.56,104.15,58.6166,2.19,0.7000000000000001,0.759,1.0,10.945468962315468,-55.789521530934536,-14.26996118089957,281.1,-14.09,8.741666666666667,2000.0,1.0,-0.4264620003,1.7220552087
43148.0,5.71,131.83522651805959,-46.15351249794175,0.0,-3.83,5.21,100000.0,-14.29,0.602,0.6930000000000001,1.0,-7651.011843733838,-99661.16542197275,-3018.9608313507874,265.61,-1.73,8.788583333333333,2000.0,0.0,-0.4557386319,1.165426519
43177.0,6.35,131.91944325697256,-41.73694873793708,2.9e-05,-20.5,-227.68,29.146,4.027,0.8270000000000001,0.839,1.0,-3.9498112847971414,-28.87180112434977,0.5544426485079654,262.21,1.09,8.794583333333332,2000.0,2.0,-0.4508158384,1.0709229933
43105.0,4.5,131.68810897481228,-56.77054965066867,0.0,-9.4,8.64,185.5288,-1.842,0.426,0.559,1.0,12.483103102130311,-183.10876266596492,-27.13464208941995,273.9,-8.41,8.77847222,2000.0,0.0,-0.4562840529,1.4331007752
43410.0,6.22,132.64120974130935,33.283825253693514,0.0,-62.22,-85.02,28.3527,3.957,0.878,0.871,1.0,-21.875815729452643,-4.0662915521477165,17.572408954778066,190.53,38.3,8.84227778,2000.0,2.0,-0.2351286735,0.1288415502
43305.0,5.3,132.3376181326201,-3.444909310204564,0.0,-19.57,-21.7,138.1215,-0.401,0.355,0.499,1.0,-79.90378934535897,-97.41504352708037,56.59719520541219,230.64,24.19,8.822694446666667,2000.0,0.0,-0.3550877487,0.4908750187
43209.0,6.43,132.03604304245374,-42.464217945599415,0.0,-13.65,7.0,483.0918,-1.99,0.459,0.586,1.0,-60.29199744802637,-479.2783423635232,5.901932924101059,262.83,0.7000000000000001,8.802444446666668,2000.0,0.0,-0.4538067852,1.0857576768
42637.0,5.46,130.3305546106949,-78.96087802010149,0.0,-29.31,27.58,94.9668,0.5720000000000001,0.355,0.499,1.0,33.636074550137145,-81.60723383817302,-35.03665190025106,292.4,-21.65,8.68875,2000.0,0.0,-0.2983400781,2.2952502199
43195.0,6.29,131.99625592447427,-52.84952477690924,0.0,-24.89,23.25,141.844,0.531,0.355,0.499,1.0,2.2410501557217724,-141.09002058499487,-14.432744767550673,270.91,-5.84,8.800055553333333,2000.0,0.0,-0.4628293493,1.3266242513
43427.0,6.41,132.68462978627508,18.828988548760762,0.0,-11.83,-23.47,289.0173,-0.895,0.756,0.795,1.0,-210.59063116254137,-111.40789908661088,163.6180484755883,207.88,34.48,8.845861113333333,2000.0,2.0,-0.2857256879,0.2589501596
43644.0,5.72,133.3454528734528,61.96456452182467,0.0,-9.98,22.3,88.8099,0.978,1.0,0.922,0.9490000000000001,-62.869047914443875,30.894528831498377,54.59129271798823,153.83,37.93,8.889611113333332,2000.0,3.0,-0.1293995534,-0.10880008
43624.0,6.35,133.27658815879505,59.05290018406535,0.0,15.5,-1.18,60.5694,2.439,0.9390000000000001,0.907,1.0,-43.769002285345195,18.16552391857423,37.72188219149669,157.46,38.52,8.88497222,2000.0,3.0,-0.1411172951,-0.0854593483
43338.0,6.48,132.43318319355262,-21.049920471114984,0.0,4.84,-56.61,78.4929,2.006,0.655,0.729,1.0,-30.870808878162677,-69.5328442111812,19.321285814395452,246.06,14.25,8.829138886666668,2000.0,1.0,-0.4093152582,0.7164156776
43531.0,5.15,132.98333529975508,43.7282367030394,1.8e-05,-13.91,45.63,81.2348,0.601,1.0,0.89,0.869,-62.48110599954732,3.0667670815091923,51.82469550109391,177.19,39.64,8.86577778,2000.0,3.0,-0.1994240625,0.039519183
43553.0,5.96,133.04793692918963,45.31461480778796,0.0,-11.02,-33.32,164.7446,-0.124,1.0,0.89,0.869,-126.27852140879396,10.759285921021036,105.25566980661175,175.13,39.71,8.869888886666667,2000.0,3.0,-0.1938268102,0.0262518269
43454.0,6.36,132.75434026791567,15.346243783009502,0.0,-118.13,72.47,38.3142,3.443,1.0,0.8130000000000001,0.6930000000000001,-27.225887968059276,-16.887345015435077,21.013008454772613,211.81,33.26,8.850416666666666,2000.0,3.0,-0.2981415669,0.2919917789
43550.0,5.98,133.0479521610427,42.00361368729663,0.0,-32.72,-61.99,161.5509,-0.062,1.0,0.89,0.869,-124.43499676597315,1.2379670679020305,103.01986365842774,179.43,39.62,8.869444446666668,2000.0,3.0,-0.20619172,0.0536928411
43352.0,5.19,132.46082073405432,-32.78002519109891,2.8e-05,-1.8599999999999999,-48.22,68.6342,1.007,1.0,0.881,0.848,-17.066214968349417,-65.94267563067064,8.423849889584018,255.49,7.05,8.83097222,2000.0,3.0,-0.4405987568,0.9014603149
43370.0,5.86,132.50918443204694,-29.46605373013914,0.0,-15.79,5.43,230.4147,-0.9530000000000001,1.0,0.881,0.848,-66.88910703928713,-217.4264404847851,36.64047370999705,252.9,9.15,8.833944446666667,2000.0,3.0,-0.4330771014,0.8454619122
43325.0,5.47,132.40751806197704,-40.318120414538235,3.6e-05,-9.76,-0.76,387.5969,-2.472,0.741,0.786,1.0,-58.314933200505436,-382.87731219543,15.352174485517985,261.34,2.27,8.827555553333333,2000.0,2.0,-0.4558606934,1.0416368594
43394.0,6.17,132.58768539833812,-28.61875836447604,0.0,-19.8,-6.55,115.2074,0.863,0.34900000000000003,0.493,1.0,-34.57963655579617,-108.15676743563341,19.470680735489335,252.27,9.73,8.839333333333334,2000.0,0.0,-0.4320516155,0.8314751899
43354.0,6.38,132.4708094093648,-39.14391808762548,0.0,-63.91,41.13,76.0456,1.975,0.741,0.786,1.0,-12.58564982315382,-74.8876695607368,4.046189028066197,260.46,3.05,8.83122222,2000.0,2.0,-0.4544784936,1.0184219939
43409.0,4.02,132.63700726308275,-27.705937897719224,3.2999999999999996e-05,-133.49,88.16,63.5728,0.004,1.0,0.653,0.398,-19.77250797170326,-59.33460650013733,11.399706128790845,251.57,10.33,8.842194446666667,2000.0,5.0,-0.4302740965,0.8167125481
43584.0,5.67,133.14398444079347,32.47722358182279,0.0,-3.7800000000000002,13.88,64.4745,1.623,0.618,0.704,1.0,-49.372512529021456,-10.17064737005418,40.19793637608316,191.64,38.57,8.87627778,2000.0,1.0,-0.2417232241,0.1343003043
43347.0,4.94,132.45096468323436,-45.30252217099512,1.2e-05,-12.39,14.42,340.1361,-2.718,0.756,0.795,1.0,-28.34034729172974,-338.9149277239692,-5.105193870056322,265.22,-0.86,8.829916666666666,2000.0,2.0,-0.4642941996,1.146004569
43575.0,6.25,133.1224592441131,28.26366837245033,1e-06,-18.03,-7.03,271.7391,-0.921,1.0,0.42,0.12,-205.86468431471584,-62.42875156250427,166.0256642786275,196.87,37.66,8.874611113333334,2000.0,6.0,-0.2565875657,0.1713457061
43587.0,5.96,133.16046154448196,28.33707591831139,7.4e-05,-485.48,-234.4,12.3411,5.503,1.0,0.89,0.869,-9.347043303136159,-2.8202587748022383,7.548620479428576,196.79,37.71,8.876611113333333,2000.0,3.0,-0.2565614275,0.1706006334
43496.0,5.55,132.890542659279,-7.1784727023614465,1.1e-05,-48.79,-5.34,136.7989,-0.13,0.741,0.786,1.0,-73.51525482130776,-102.64716671922294,52.65933454084126,234.39,22.64,8.859583333333335,2000.0,2.0,-0.3733227662,0.5330349021
42794.0,6.05,130.80770709549557,-79.06845592500329,0.0,-30.83,28.12,92.8505,1.211,0.636,0.716,1.0,33.09986390520511,-79.71331530725159,-34.22574648468007,292.55,-21.63,8.720111113333333,2000.0,1.0,-0.3014107715,2.3024090674
43392.0,6.0,132.58660096409415,-42.093447051596904,0.0,-6.01,3.6,769.2308,-3.43,0.30000000000000004,0.449,1.0,-96.38724050835717,-762.9835727362195,16.78068146704348,262.8,1.25,8.839166666666667,2000.0,0.0,-0.4616351853,1.0774153756
43570.0,6.34,133.10177694887125,5.34466887898692,0.0,-1.92,-7.87,309.5975,-1.114,0.677,0.744,1.0,-198.9764744828045,-182.64804074600042,151.32305779454504,222.55,29.26,8.873388886666667,2000.0,1.0,-0.3350345432,0.3917112447
43413.0,5.09,132.63339953754894,-46.53000567041432,0.0,-2.76,3.84,100000.0,-14.91,0.512,0.627,1.0,-6537.950603904522,-99749.8502990987,-2687.483434051923,266.25,-1.54,8.842638886666666,2000.0,0.0,-0.4687657961,1.1732469752
43685.0,6.14,133.4802242913317,35.54058602780772,0.0,-26.18,-17.88,241.5459,-0.775,0.7000000000000001,0.759,1.0,-185.0782431508952,-25.385474861012423,153.12100896045922,187.81,39.34,8.898805553333334,2000.0,1.0,-0.2329869846,0.106910948
43580.0,6.12,133.12744100485116,-13.230451152104141,0.0,29.11,0.9,103.9501,1.036,1.0,0.613,0.338,-49.19875189319016,-84.80406062002005,34.54529496933386,239.88,19.41,8.875194446666665,2000.0,5.0,-0.3951028541,0.6077726972
43486.0,6.54,132.86890610934546,-42.50431459825639,0.0,-33.09,22.05,107.7586,1.3780000000000001,0.789,0.8160000000000001,1.0,-12.663114260292375,-106.99011217449689,2.1627085054052575,263.25,1.15,8.857750000000001,2000.0,2.0,-0.4665956359,1.0855969359
43903.0,5.57,134.15006703164397,64.60859966015477,0.0,-32.93,-81.88,94.0734,0.7030000000000001,1.0,0.872,0.8260000000000001,-64.85773692234176,36.7246344477213,57.398430061749515,150.48,37.6,8.94375,2000.0,3.0,-0.1210691297,-0.1313016381
43721.0,5.4,133.56297440163706,30.579046387125132,4.9999999999999996e-06,38.97,-25.57,141.4427,-0.353,1.0,0.872,0.8260000000000001,-107.27994816281293,-26.966766532134216,88.14671637829477,194.11,38.55,8.904083333333334,2000.0,3.0,-0.2516784158,0.1495580131
43573.0,6.49,133.10202325374564,-32.50943332777101,0.0,-11.92,-8.01,235.2941,-0.368,1.0,0.653,0.398,-57.91697110722397,-225.89904090326482,31.281963997806507,255.62,7.64,8.873916666666666,2000.0,5.0,-0.4493470479,0.8954619813
43590.0,6.41,133.15948001055966,-36.543201447578504,0.0,-7.92,-2.17,352.1127,-1.323,1.0,0.863,0.804,-68.17953778918775,-344.0166922727848,31.423232899160116,258.79,5.12,8.877388886666667,2000.0,3.0,-0.4595076729,0.9677653664
43603.0,5.79,133.19844399503444,-38.73007614395431,0.0,-3.06,18.39,214.1328,-0.863,1.0,0.715,0.502,-35.266435814438694,-210.74391040048917,14.004955190812378,260.5,3.75,8.879999999999999,2000.0,5.0,-0.4647205548,1.0092483181
43499.0,5.59,132.90749344779,-57.635581706567585,0.0,-15.29,15.56,226.2443,-1.183,0.355,0.499,1.0,19.50544569422338,-222.948264473645,-33.16763842888662,275.0,-8.43,8.860166666666666,2000.0,0.0,-0.4745614674,1.4587151354
43414.0,5.34,132.63814972849786,-66.79845925048106,3.1e-05,92.61,100.38,51.9211,1.763,0.9390000000000001,0.907,1.0,10.706591463697269,-49.187346719085475,-12.719058423325059,282.28,-14.18,8.843,2000.0,3.0,-0.4442905229,1.7603974252
43726.0,6.01,133.58179514276162,-5.43449700866862,8.499999999999999e-05,-413.14,30.44,17.3853,4.809,1.0,0.8230000000000001,0.715,-9.499022985111974,-12.702227458096557,7.1183309856378765,233.21,24.17,8.90497222,2000.0,3.0,-0.3757828708,0.5101104576
43589.0,5.92,133.16249897276873,-48.36042323269866,0.0,-13.44,0.33,318.4713,-1.595,0.386,0.526,1.0,-11.714971798243225,-317.96918535249523,-13.502796959403561,267.89,-2.43,8.877388886666667,2000.0,0.0,-0.4787941837,1.2151778965
43834.0,5.23,133.91750784649207,27.924841514441958,-4.9999999999999996e-06,-14.98,-33.37,149.2537,-0.64,1.0,0.881,0.848,-111.77117145260915,-35.24131499059288,92.42251843320038,197.5,38.26,8.927694446666667,2000.0,3.0,-0.2640391205,0.171830231
43811.0,6.28,133.8480305101209,17.228236388070503,7e-06,-3.18,6.44,342.4658,-1.393,0.31,0.458,1.0,-242.683287147618,-141.13166106206373,196.13643352199907,210.18,34.94,8.92302778,2000.0,0.0,-0.3016951088,0.2703182521
43593.0,6.39,133.17045397447976,-52.12776632022103,0.0,-16.52,14.79,124.0695,0.922,0.34900000000000003,0.493,1.0,1.7261292471310619,-123.61686706865068,-10.446601562409883,270.8,-4.83,8.877999999999998,2000.0,0.0,-0.481103755,1.3078930573
43012.0,5.79,131.4798542503246,-79.50664546730006,0.0,-26.11,81.26,152.9052,-0.132,1.0,0.715,0.502,55.53332278522924,-130.70144305468727,-56.68494536377262,293.02,-21.76,8.765333333333333,2000.0,5.0,-0.3009031855,2.3280723648
