HIP,RA_Numpy,DEC_Numpy,RA_Astropy,DEC_Astropy,RA_Direct,DEC_Direct,RA_Percent_Diff_Numpy_Astropy,DEC_Percent_Diff_Numpy_Astropy,RA_Percent_Diff_Numpy_Direct,DEC_Percent_Diff_Numpy_Direct
100501.0,305.6949,41.0255,305.6948,41.0255,305.6887,41.0261,0.0,0.0001,0.002,0.0016
100738.0,306.3555,-28.665,306.3555,-28.665,306.3617,-28.6633,0.0,-0.0001,0.002,-0.0058
100664.0,306.1584,1.0629,306.1584,1.0629,306.1562,1.0686,0.0,0.0026,0.0007,0.5346
100261.0,305.0314,68.8838,305.0312,68.8838,305.025,68.8803,0.0001,0.0,0.0021,0.0051
100357.0,305.3095,63.98,305.3093,63.98,305.2975,63.9803,0.0001,0.0,0.0039,0.0005
100587.0,305.9676,32.1899,305.9675,32.19,305.9654,32.19,0.0,0.0001,0.0007,0.0002
100574.0,305.9322,37.4822,305.9321,37.4822,305.935,37.4764,0.0,0.0001,0.0009,0.0155
100852.0,306.72,-37.399,306.7201,-37.399,306.7208,-37.4031,0.0,-0.0001,0.0003,-0.0109
100758.0,306.4253,-2.8013,306.4253,-2.8013,306.4271,-2.8003,0.0,-0.001,0.0006,-0.0383
100762.0,306.432,10.0625,306.432,10.0625,306.4333,10.0564,0.0,0.0003,0.0004,0.0608
100754.0,306.4146,21.4065,306.4145,21.4065,306.4188,21.4097,0.0,0.0001,0.0014,0.0151
101843.0,309.5614,-81.2889,309.5618,-81.2889,309.5775,-81.2889,0.0002,-0.0,0.0052,-0.0
100779.0,306.4997,19.8656,306.4997,19.8656,306.505,19.865,0.0,0.0001,0.0017,0.003
100881.0,306.8346,-18.2117,306.8346,-18.2117,306.83,-18.2117,0.0,-0.0002,0.0015,-0.0004
100651.0,306.1377,53.5493,306.1375,53.5494,306.135,53.5519,0.0,0.0001,0.0009,0.0049
100807.0,306.5987,17.3109,306.5986,17.311,306.5967,17.3156,0.0,0.0002,0.0007,0.0267
101017.0,307.1985,-35.5964,307.1985,-35.5964,307.1946,-35.5958,0.0,-0.0001,0.0013,-0.0016
101011.0,307.1822,-15.7451,307.1822,-15.7451,307.1817,-15.7417,0.0,-0.0002,0.0002,-0.0219
100953.0,307.0298,8.4391,307.0297,8.4391,307.0312,8.4375,0.0,0.0003,0.0005,0.0188
100977.0,307.1059,-3.354,307.1058,-3.3539,307.1037,-3.3578,0.0,-0.0009,0.0007,-0.1134
101027.0,307.2161,-17.8106,307.2161,-17.8106,307.215,-17.8136,0.0,-0.0002,0.0004,-0.0167
100866.0,306.7774,34.3285,306.7774,34.3285,306.7821,34.3289,0.0,0.0001,0.0015,0.0011
100969.0,307.0724,2.9329,307.0724,2.9329,307.07,2.9369,0.0,0.001,0.0008,0.1374
101090.0,307.3793,-22.3883,307.3793,-22.3883,307.3804,-22.3917,0.0,-0.0001,0.0004,-0.015
100907.0,306.8891,38.4428,306.889,38.4429,306.8929,38.4403,0.0,0.0001,0.0012,0.0067
100808.0,306.605,56.6396,306.6049,56.6397,306.5979,56.6389,0.0,0.0001,0.0023,0.0013
101120.0,307.4715,-18.5883,307.4715,-18.5882,307.4688,-18.5867,0.0,-0.0002,0.0009,-0.0086
101101.0,307.4159,-2.8832,307.4159,-2.8832,307.4125,-2.8856,0.0,-0.001,0.0011,-0.0806
101211.0,307.732,-29.1097,307.732,-29.1097,307.7367,-29.1125,0.0,-0.0001,0.0015,-0.0097
101070.0,307.3424,20.0877,307.3423,20.0877,307.3379,20.0878,0.0,0.0001,0.0014,0.0004
101076.0,307.3511,30.3636,307.351,30.3637,307.3488,30.3686,0.0,0.0001,0.0008,0.0164
101067.0,307.3337,36.4515,307.3336,36.4515,307.335,36.4547,0.0,0.0001,0.0004,0.0089
101160.0,307.5733,10.8994,307.5732,10.8994,307.575,10.8958,0.0,0.0003,0.0006,0.0325
101221.0,307.7644,-15.0574,307.7644,-15.0574,307.7679,-15.0564,0.0,-0.0002,0.0011,-0.0068
101626.0,308.9587,-69.6133,308.9589,-69.6133,308.9654,-69.6111,0.0001,-0.0,0.0022,-0.0031
101213.0,307.7371,20.6077,307.737,20.6077,307.7421,20.6058,0.0,0.0001,0.0016,0.0089
101235.0,307.8061,11.2548,307.8061,11.2548,307.8042,11.2606,0.0,0.0003,0.0006,0.0514
101133.0,307.4923,45.927,307.4922,45.927,307.4996,45.9286,0.0,0.0001,0.0024,0.0036
101384.0,308.2164,-24.9429,308.2164,-24.9428,308.2183,-24.9439,0.0,-0.0001,0.0006,-0.0041
101084.0,307.3626,56.0665,307.3625,56.0665,307.3629,56.0681,0.0,0.0001,0.0001,0.0028
101138.0,307.516,48.9467,307.5159,48.9467,307.5146,48.9517,0.0,0.0001,0.0005,0.0101
101345.0,308.0904,-9.8539,308.0904,-9.8539,308.0988,-9.8533,0.0,-0.0003,0.0027,-0.006
101477.0,308.4819,-44.5122,308.482,-44.5121,308.4796,-44.5161,0.0,-0.0001,0.0008,-0.0089
101214.0,307.746,36.9403,307.7459,36.9404,307.7467,36.9358,0.0,0.0001,0.0002,0.0122
101612.0,308.8926,-60.5781,308.8927,-60.578,308.895,-60.5817,0.0,-0.0001,0.0008,-0.0059
101300.0,307.9911,25.8075,307.9911,25.8076,307.9925,25.8044,0.0,0.0001,0.0004,0.012
101093.0,307.3867,62.9976,307.3866,62.9976,307.3954,62.9942,0.0001,0.0,0.0028,0.0055
101243.0,307.8299,49.2155,307.8298,49.2156,307.8283,49.2203,0.0,0.0001,0.0005,0.0096
101421.0,308.3015,11.306,308.3014,11.306,308.3033,11.3033,0.0,0.0003,0.0006,0.0234
101558.0,308.7306,-38.0888,308.7307,-38.0887,308.7312,-38.0897,0.0,-0.0001,0.0002,-0.0025
101245.0,307.8359,52.3066,307.8358,52.3067,307.8379,52.3097,0.0,0.0001,0.0006,0.0059
101507.0,308.5492,-13.7247,308.5492,-13.7247,308.5488,-13.7211,0.0,-0.0002,0.0002,-0.026
101552.0,308.6971,-30.4732,308.6971,-30.4731,308.6975,-30.4736,0.0,-0.0001,0.0001,-0.0014
101473.0,308.474,10.0577,308.4739,10.0577,308.4733,10.0597,0.0,0.0003,0.0002,0.02
101483.0,308.4876,13.0241,308.4875,13.0241,308.4875,13.0272,0.0,0.0002,0.0,0.0242
101773.0,309.3867,-61.5299,309.3868,-61.5298,309.3971,-61.53,0.0,-0.0001,0.0034,-0.0002
101285.0,307.9492,56.7767,307.949,56.7768,307.9437,56.78,0.0,0.0001,0.0018,0.0057
101383.0,308.2157,43.1896,308.2156,43.1896,308.2179,43.1917,0.0,0.0001,0.0007,0.0048
101505.0,308.5383,20.9824,308.5383,20.9825,308.5417,20.9853,0.0,0.0001,0.0011,0.0135
102162.0,310.5003,-76.1796,310.5006,-76.1795,310.5121,-76.1806,0.0001,-0.0,0.0038,-0.0013
102125.0,310.4324,-75.3457,310.4327,-75.3457,310.4321,-75.3506,0.0001,-0.0,0.0001,-0.0064
101608.0,308.8856,-16.5249,308.8855,-16.5248,308.8842,-16.5258,0.0,-0.0002,0.0004,-0.0059
101474.0,308.4813,35.2504,308.4812,35.2504,308.4758,35.2508,0.0,0.0001,0.0018,0.0013
101467.0,308.4531,41.7789,308.453,41.779,308.4517,41.7722,0.0,0.0001,0.0005,0.0161
101134.0,307.4939,72.5303,307.4936,72.5303,307.5029,72.5317,0.0001,0.0,0.0029,0.0019
101772.0,309.3942,-47.2891,309.3943,-47.289,309.3917,-47.2914,0.0,-0.0001,0.0008,-0.0049
101475.0,308.4778,46.6899,308.4777,46.6899,308.4788,46.6939,0.0,0.0001,0.0003,0.0085
101589.0,308.8273,14.6697,308.8273,14.6698,308.8271,14.6742,0.0,0.0002,0.0001,0.0303
101965.0,309.9616,-62.9085,309.9617,-62.9085,309.9642,-62.9078,0.0,-0.0001,0.0008,-0.0011
101641.0,309.0385,25.8839,309.0385,25.8839,309.0346,25.8825,0.0,0.0001,0.0013,0.0053
101983.0,309.9934,-60.5435,309.9935,-60.5435,310.0108,-60.5489,0.0,-0.0001,0.0056,-0.0089
101556.0,308.7115,51.8562,308.7114,51.8562,308.71,51.8542,0.0,0.0001,0.0005,0.0038
101808.0,309.465,-25.1097,309.465,-25.1097,309.4671,-25.1089,0.0,-0.0001,0.0007,-0.0033
101260.0,307.8699,74.9541,307.8695,74.9541,307.8767,74.9547,0.0001,0.0,0.0022,0.0008
101716.0,309.2755,26.4629,309.2754,26.4629,309.2696,26.4619,0.0,0.0001,0.0019,0.0036
102157.0,310.4877,-66.7594,310.4878,-66.7594,310.4879,-66.7608,0.0,-0.0001,0.0001,-0.0021
101769.0,309.3863,14.5945,309.3863,14.5945,309.3875,14.5953,0.0,0.0002,0.0004,0.0054
101800.0,309.4572,11.3752,309.4572,11.3752,309.4546,11.3778,0.0,0.0003,0.0009,0.0227
101847.0,309.5844,-1.1069,309.5844,-1.1068,309.5846,-1.1053,0.0,-0.0029,0.0,-0.1423
101765.0,309.3793,31.5705,309.3792,31.5705,309.3825,31.5725,0.0,0.0001,0.001,0.0063
101810.0,309.4708,18.2659,309.4708,18.266,309.4775,18.2692,0.0,0.0002,0.0022,0.0177
101768.0,309.3864,31.5286,309.3864,31.5287,309.3858,31.5219,0.0,0.0001,0.0002,0.0212
101756.0,309.3475,38.3268,309.3474,38.3268,309.3483,38.3286,0.0,0.0001,0.0003,0.0048
101923.0,309.822,-14.9564,309.822,-14.9564,309.8183,-14.9547,0.0,-0.0002,0.0012,-0.0113
101921.0,309.8038,-2.4168,309.8037,-2.4168,309.805,-2.4128,0.0,-0.0014,0.0004,-0.1667
101867.0,309.624,21.1999,309.6239,21.1999,309.6304,21.2011,0.0,0.0002,0.0021,0.0057
101882.0,309.6888,13.3164,309.6888,13.3164,309.6829,13.315,0.0,0.0002,0.0019,0.0105
102014.0,310.0858,-33.4325,310.0858,-33.4325,310.0825,-33.4319,0.0,-0.0001,0.0011,-0.0016
101868.0,309.6337,24.1117,309.6337,24.1117,309.6329,24.1161,0.0,0.0001,0.0003,0.0184
101870.0,309.6417,23.6804,309.6417,23.6804,309.6462,23.6806,0.0,0.0001,0.0015,0.0007
101916.0,309.7768,10.0873,309.7768,10.0873,309.7825,10.0861,0.0,0.0003,0.0018,0.0115
101997.0,310.0367,-23.7823,310.0367,-23.7823,310.0488,-23.7739,0.0,-0.0001,0.0039,-0.0354
101909.0,309.7674,15.8382,309.7673,15.8383,309.7708,15.8381,0.0,0.0002,0.0011,0.0012
101984.0,310.0154,-18.1428,310.0153,-18.1428,310.0125,-18.1386,0.0,-0.0002,0.0009,-0.023
100965.0,307.046,81.4234,307.0454,81.4234,307.0608,81.4228,0.0002,0.0,0.0048,0.0007
102032.0,310.1544,-26.6469,310.1544,-26.6468,310.15,-26.645,0.0,-0.0001,0.0014,-0.0071
101919.0,309.7982,21.8186,309.7981,21.8187,309.7942,21.8172,0.0,0.0002,0.0013,0.0064
101899.0,309.7459,30.3402,309.7458,30.3402,309.7479,30.3344,0.0,0.0001,0.0007,0.0189
102026.0,310.1369,-16.1248,310.1369,-16.1247,310.1354,-16.1242,0.0,-0.0002,0.0005,-0.0038
101958.0,309.9072,15.9094,309.9071,15.9095,309.9096,15.9119,0.0,0.0002,0.0008,0.0157
101966.0,309.9704,11.2475,309.9703,11.2475,309.9658,11.2497,0.0,0.0003,0.0015,0.0197
101082.0,307.3548,81.0861,307.3543,81.0861,307.3646,81.0914,0.0002,0.0,0.0032,0.0066
102092.0,310.3453,-31.5976,310.3453,-31.5975,310.3488,-31.5983,0.0,-0.0001,0.0011,-0.0025
101949.0,309.8901,40.5729,309.89,40.573,309.8888,40.5794,0.0,0.0001,0.0004,0.016
101934.0,309.8423,45.6668,309.8422,45.6668,309.8462,45.6669,0.0,0.0001,0.0013,0.0003
102395.0,311.2441,-66.2049,311.2443,-66.2048,311.2396,-66.2031,0.0,-0.0001,0.0015,-0.0028
102040.0,310.1894,19.931,310.1893,19.931,310.1883,19.9353,0.0,0.0002,0.0003,0.0215
102230.0,310.7254,-39.5578,310.7254,-39.5578,310.7208,-39.5586,0.0,-0.0001,0.0015,-0.002
102033.0,310.1475,29.8045,310.1474,29.8046,310.1508,29.8053,0.0,0.0001,0.0011,0.0025
102080.0,310.3175,14.5831,310.3175,14.5832,310.3175,14.5831,0.0,0.0002,0.0,0.0005
101986.0,310.0089,43.458,310.0088,43.458,310.0129,43.4586,0.0,0.0001,0.0013,0.0015
102333.0,311.0056,-51.9216,311.0056,-51.9215,311.0096,-51.9211,0.0,-0.0001,0.0013,-0.0009
102066.0,310.256,32.305,310.2559,32.305,310.2608,32.3072,0.0,0.0001,0.0016,0.0069
102062.0,310.2517,39.0832,310.2516,39.0832,310.2517,39.0822,0.0,0.0001,0.0,0.0024
102158.0,310.4892,17.5233,310.4891,17.5233,310.4925,17.5214,0.0,0.0002,0.0011,0.0106
102098.0,310.3512,45.2781,310.3511,45.2781,310.3579,45.2803,0.0,0.0001,0.0022,0.0049
102011.0,310.0785,60.5042,310.0783,60.5043,310.0746,60.5053,0.0001,0.0001,0.0012,0.0017
102155.0,310.4819,41.7202,310.4818,41.7202,310.4854,41.7169,0.0,0.0001,0.0011,0.0078
102195.0,310.5973,35.4572,310.5972,35.4572,310.5925,35.4561,0.0,0.0001,0.0015,0.0031
102281.0,310.8636,15.0805,310.8636,15.0806,310.8646,15.0744,0.0,0.0002,0.0003,0.0404
102177.0,310.5568,50.3361,310.5566,50.3361,310.5525,50.34,0.0,0.0001,0.0014,0.0078
101044.0,307.2786,83.6246,307.2778,83.6246,307.2629,83.6256,0.0002,0.0,0.0051,0.0012
102414.0,311.3072,-27.2449,311.3072,-27.2449,311.305,-27.2472,0.0,-0.0001,0.0007,-0.0084
102276.0,310.848,35.589,310.8479,35.5891,310.8508,35.5878,0.0,0.0001,0.0009,0.0035
102497.0,311.5821,-39.2014,311.5821,-39.2013,311.5838,-39.1992,0.0,-0.0001,0.0005,-0.0056
102773.0,312.3248,-68.7758,312.325,-68.7758,312.3254,-68.7764,0.0001,-0.0001,0.0002,-0.0009
102496.0,311.5817,-36.1233,311.5817,-36.1232,311.5775,-36.1203,0.0,-0.0001,0.0013,-0.0083
102485.0,311.5248,-25.2658,311.5248,-25.2658,311.5237,-25.2708,0.0,-0.0001,0.0003,-0.0198
102487.0,311.5371,-21.5097,311.5371,-21.5097,311.5417,-21.5142,0.0,-0.0002,0.0015,-0.0206
102216.0,310.6528,60.6007,310.6526,60.6007,310.6654,60.6014,0.0001,0.0001,0.0041,0.0012
102388.0,311.2147,25.2732,311.2146,25.2732,311.2188,25.2706,0.0,0.0001,0.0013,0.0104
102258.0,310.8092,57.115,310.8091,57.1151,310.8062,57.1142,0.0,0.0001,0.001,0.0015
102440.0,311.3668,18.0891,311.3667,18.0892,311.3675,18.0903,0.0,0.0002,0.0002,0.0064
102453.0,311.4109,30.7167,311.4109,30.7167,311.4154,30.7197,0.0,0.0001,0.0014,0.0098
102693.0,312.1122,-43.9878,312.1122,-43.9878,312.1217,-43.9886,0.0,-0.0001,0.003,-0.0018
102358.0,311.0852,56.4894,311.085,56.4895,311.0917,56.4881,0.0,0.0001,0.0021,0.0024
102253.0,310.8048,66.6587,310.8046,66.6588,310.7958,66.6575,0.0001,0.0001,0.0029,0.0018
102561.0,311.7679,-2.4896,311.7679,-2.4895,311.765,-2.4867,0.0,-0.0014,0.0009,-0.1173
102531.0,311.6558,16.1259,311.6557,16.1259,311.6612,16.1244,0.0,0.0002,0.0018,0.0089
102532.0,311.67,16.1279,311.67,16.1279,311.6646,16.1242,0.0,0.0002,0.0017,0.023
102488.0,311.5394,33.9647,311.5393,33.9647,311.5529,33.9703,0.0,0.0001,0.0044,0.0164
102618.0,311.9142,-9.4942,311.9142,-9.4941,311.9192,-9.4958,0.0,-0.0004,0.0016,-0.0177
102624.0,311.9372,-5.0319,311.9372,-5.0319,311.9342,-5.0278,0.0,-0.0007,0.001,-0.0825
102790.0,312.373,-46.2251,312.3731,-46.225,312.3708,-46.2269,0.0,-0.0001,0.0007,-0.0041
102631.0,311.9476,3.3101,311.9476,3.3102,311.9492,3.3067,0.0,0.0011,0.0005,0.1048
102431.0,311.3328,57.5829,311.3327,57.5829,311.3379,57.5797,0.0,0.0001,0.0016,0.0054
102571.0,311.7903,34.3715,311.7902,34.3716,311.795,34.3742,0.0,0.0001,0.0015,0.0076
102422.0,311.3182,61.8301,311.318,61.8302,311.3225,61.8389,0.0001,0.0001,0.0014,0.0142
102530.0,311.662,46.5316,311.6619,46.5316,311.6604,46.5317,0.0,0.0001,0.0005,0.0002
102962.0,312.9004,-62.4288,312.9005,-62.4287,312.9096,-62.4292,0.0,-0.0001,0.0029,-0.0006
,312.9004,-62.4288,312.9005,-62.4287,312.9117,-62.4292,0.0,-0.0001,0.0036,-0.0006
102772.0,312.3291,-25.7794,312.3292,-25.7794,312.3233,-25.7814,0.0,-0.0001,0.0019,-0.0076
102499.0,311.5915,52.9925,311.5914,52.9925,311.5883,52.9953,0.0,0.0001,0.001,0.0053
102589.0,311.8511,36.4859,311.851,36.4859,311.8521,36.4908,0.0,0.0001,0.0003,0.0136
102780.0,312.335,-18.0397,312.335,-18.0396,312.3354,-18.0358,0.0,-0.0002,0.0001,-0.0213
102831.0,312.4875,-33.7793,312.4875,-33.7793,312.4921,-33.7797,0.0,-0.0001,0.0015,-0.0011
102585.0,311.8327,45.5774,311.8326,45.5774,311.8367,45.5797,0.0,0.0001,0.0013,0.0052
102370.0,311.1439,69.7502,311.1437,69.7503,311.1379,69.7519,0.0001,0.0,0.0019,0.0025
102950.0,312.8801,-51.6088,312.8801,-51.6088,312.8754,-51.6083,0.0,-0.0001,0.0015,-0.0009
102635.0,311.9549,47.8329,311.9548,47.8329,311.9554,47.8319,0.0,0.0001,0.0002,0.0019
102901.0,312.6981,-32.0536,312.6981,-32.0536,312.6962,-32.0544,0.0,-0.0001,0.0006,-0.0025
102916.0,312.7535,-37.9117,312.7535,-37.9116,312.7529,-37.9133,0.0,-0.0001,0.0002,-0.0044
102642.0,311.9627,52.4074,311.9625,52.4074,311.97,52.4072,0.0,0.0001,0.0024,0.0003
102805.0,312.4078,12.5472,312.4077,12.5473,312.4075,12.5453,0.0,0.0003,0.0001,0.0155
102819.0,312.4529,7.8643,312.4528,7.8643,312.4512,7.8642,0.0,0.0005,0.0005,0.0012
102833.0,312.4937,5.5452,312.4936,5.5452,312.4963,5.5447,0.0,0.0007,0.0008,0.0081
102891.0,312.6746,-12.5404,312.6746,-12.5404,312.6742,-12.545,0.0,-0.0003,0.0002,-0.0367
102724.0,312.2315,46.1113,312.2314,46.1114,312.2346,46.1142,0.0,0.0001,0.001,0.0061
102712.0,312.1695,51.9101,312.1694,51.9102,312.1779,51.9106,0.0,0.0001,0.0027,0.0008
102989.0,312.9919,-33.1771,312.9919,-33.1771,312.995,-33.1772,0.0,-0.0001,0.001,-0.0003
102978.0,312.951,-26.9213,312.951,-26.9213,312.9554,-26.9192,0.0,-0.0001,0.0014,-0.008
102878.0,312.6547,18.0528,312.6547,18.0529,312.6542,18.0514,0.0,0.0002,0.0002,0.0079
102945.0,312.8574,-5.6303,312.8574,-5.6303,312.8571,-5.6264,0.0,-0.0007,0.0001,-0.0695
102827.0,312.4697,46.661,312.4696,46.661,312.4779,46.6611,0.0,0.0001,0.0026,0.0003
102843.0,312.5254,44.0572,312.5252,44.0572,312.5204,44.0594,0.0,0.0001,0.0016,0.0052
103005.0,313.0368,-5.5079,313.0368,-5.5079,313.0362,-5.5069,0.0,-0.0007,0.0002,-0.0179
103227.0,313.6968,-58.4529,313.6969,-58.4529,313.7025,-58.4542,0.0,-0.0001,0.0018,-0.0021
103127.0,313.4225,-39.809,313.4225,-39.8089,313.4175,-39.81,0.0,-0.0001,0.0016,-0.0026
102949.0,312.8645,28.2497,312.8644,28.2498,312.8675,28.2506,0.0,0.0001,0.001,0.0029
103071.0,313.2554,-23.7804,313.2554,-23.7804,313.255,-23.7831,0.0,-0.0002,0.0001,-0.0112
103103.0,313.3511,-30.7167,313.3511,-30.7166,313.3542,-30.7186,0.0,-0.0001,0.001,-0.0063
103206.0,313.6413,-50.7258,313.6413,-50.7257,313.6458,-50.7278,0.0,-0.0001,0.0015,-0.0039
102771.0,312.323,64.0364,312.3228,64.0364,312.3225,64.0422,0.0001,0.0001,0.0001,0.0091
103077.0,313.2715,-11.5783,313.2715,-11.5783,313.2733,-11.5736,0.0,-0.0003,0.0006,-0.0406
103004.0,313.0329,27.1024,313.0328,27.1024,313.0321,27.0969,0.0,0.0001,0.0003,0.0201
102993.0,313.0,32.8476,312.9999,32.8477,313.0012,32.8492,0.0,0.0001,0.0004,0.0047
103168.0,313.5314,-27.9296,313.5314,-27.9296,313.5283,-27.9256,0.0,-0.0001,0.001,-0.0145
103154.0,313.4989,-6.888,313.4989,-6.8879,313.4933,-6.8897,0.0,-0.0005,0.0018,-0.0254
103079.0,313.2811,29.6491,313.2811,29.6491,313.2808,29.6494,0.0,0.0001,0.0001,0.0012
103226.0,313.7009,-17.9207,313.7009,-17.9207,313.6996,-17.9231,0.0,-0.0002,0.0004,-0.0131
103089.0,313.3046,44.3868,313.3045,44.3868,313.3117,44.3872,0.0,0.0001,0.0023,0.001
102208.0,310.6775,82.5286,310.6769,82.5287,310.6467,82.5311,0.0002,0.0,0.0099,0.003
103094.0,313.3244,45.1831,313.3243,45.1832,313.3275,45.1819,0.0,0.0001,0.001,0.0026
103108.0,313.3619,42.41,313.3618,42.41,313.36,42.4103,0.0,0.0001,0.0006,0.0008
103145.0,313.4676,33.4371,313.4675,33.4371,313.4746,33.4378,0.0,0.0001,0.0022,0.0021
103261.0,313.7896,-1.3727,313.7896,-1.3726,313.7838,-1.3733,0.0,-0.0028,0.0019,-0.0494
103191.0,313.5907,28.5195,313.5906,28.5196,313.5933,28.5219,0.0,0.0001,0.0008,0.0085
103200.0,313.6352,28.0585,313.6351,28.0586,313.64,28.0575,0.0,0.0001,0.0015,0.0036
103189.0,313.5924,40.7008,313.5923,40.7009,313.5929,40.7031,0.0,0.0001,0.0002,0.0055
103301.0,313.9184,4.5352,313.9184,4.5352,313.9196,4.5328,0.0,0.0008,0.0004,0.053
103294.0,313.9058,13.7195,313.9057,13.7195,313.9029,13.7214,0.0,0.0003,0.0009,0.0139
103298.0,313.9151,12.5676,313.9151,12.5676,313.9108,12.5686,0.0,0.0003,0.0014,0.0082
103389.0,314.1924,-26.2913,314.1924,-26.2913,314.1971,-26.2964,0.0,-0.0001,0.0015,-0.0193
103347.0,314.0731,-3.5573,314.073,-3.5573,314.0762,-3.5614,0.0,-0.0011,0.001,-0.1148
103401.0,314.2263,-9.7014,314.2263,-9.7013,314.225,-9.6975,0.0,-0.0004,0.0004,-0.04
102599.0,311.8694,80.5545,311.8689,80.5545,311.8892,80.5522,0.0002,0.0,0.0063,0.0028
103460.0,314.415,-16.0334,314.415,-16.0334,314.4192,-16.0317,0.0,-0.0002,0.0013,-0.0111
103752.0,315.372,-68.2089,315.3722,-68.2088,315.3671,-68.2097,0.0,-0.0001,0.0016,-0.0012
103312.0,313.9516,47.42,313.9515,47.42,313.9575,47.4178,0.0,0.0001,0.0019,0.0047
104043.0,316.1772,-77.0227,316.1775,-77.0226,316.1792,-77.0239,0.0001,-0.0001,0.0006,-0.0016
103343.0,314.0549,51.0701,314.0547,51.0701,314.0538,51.075,0.0,0.0001,0.0004,0.0096
103371.0,314.1485,44.9269,314.1484,44.927,314.1446,44.925,0.0,0.0001,0.0012,0.0043
103545.0,314.6721,-14.4819,314.6721,-14.4819,314.6746,-14.4828,0.0,-0.0003,0.0008,-0.0058
103359.0,314.0994,50.7322,314.0993,50.7322,314.1062,50.7286,0.0,0.0001,0.0022,0.007
103360.0,314.1076,49.1943,314.1075,49.1943,314.1079,49.1958,0.0,0.0001,0.0001,0.0031
103413.0,314.2915,41.1697,314.2914,41.1698,314.2933,41.1672,0.0,0.0001,0.0006,0.0061
103346.0,314.0712,56.889,314.071,56.889,314.0708,56.8875,0.0,0.0001,0.0001,0.0026
103527.0,314.6115,10.8352,314.6115,10.8352,314.6079,10.8392,0.0,0.0004,0.0012,0.0368
103646.0,314.9904,-36.1316,314.9904,-36.1316,314.9988,-36.1297,0.0,-0.0001,0.0027,-0.0053
103511.0,314.57,22.3282,314.5699,22.3282,314.5683,22.3258,0.0,0.0002,0.0005,0.0104
103616.0,314.9043,-19.0341,314.9043,-19.034,314.9004,-19.0353,0.0,-0.0002,0.0012,-0.0064
103569.0,314.7687,4.2994,314.7687,4.2994,314.7683,4.2936,0.0,0.0009,0.0001,0.1343
103519.0,314.5769,44.4679,314.5767,44.468,314.5812,44.4717,0.0,0.0001,0.0014,0.0084
103532.0,314.6292,41.9401,314.6291,41.9402,314.6283,41.9403,0.0,0.0001,0.0003,0.0003
103635.0,314.9614,16.8204,314.9613,16.8204,314.9617,16.8242,0.0,0.0002,0.0001,0.0225
103738.0,315.3199,-32.2596,315.3199,-32.2596,315.3229,-32.2578,0.0,-0.0001,0.0009,-0.0056
103530.0,314.6245,50.4603,314.6244,50.4604,314.6254,50.4622,0.0,0.0001,0.0003,0.0037
103219.0,313.6861,75.9202,313.6857,75.9202,313.6846,75.9256,0.0001,0.0001,0.0005,0.007
103777.0,315.4419,-26.8811,315.4419,-26.881,315.4387,-26.8811,0.0,-0.0001,0.001,-0.0001
103836.0,315.607,-38.5301,315.6071,-38.5301,315.6133,-38.5306,0.0,-0.0001,0.002,-0.0011
103632.0,314.9578,47.5208,314.9577,47.5208,314.9567,47.5211,0.0,0.0001,0.0004,0.0007
103882.0,315.7388,-38.628,315.7388,-38.628,315.7417,-38.6317,0.0,-0.0001,0.0009,-0.0094
103598.0,314.8591,59.4359,314.8589,59.436,314.8558,59.4386,0.0001,0.0001,0.001,0.0045
103902.0,315.798,-27.729,315.7981,-27.7289,315.7925,-27.7319,0.0,-0.0001,0.0018,-0.0107
103734.0,315.2966,36.0257,315.2965,36.0257,315.3038,36.0261,0.0,0.0001,0.0023,0.0012
104385.0,317.2064,-76.2124,317.2067,-76.2123,317.1996,-76.2125,0.0001,-0.0001,0.0021,-0.0002
103732.0,315.288,46.154,315.2879,46.154,315.2954,46.1558,0.0,0.0001,0.0024,0.004
104085.0,316.3055,-54.7267,316.3056,-54.7267,316.3092,-54.7272,0.0,-0.0001,0.0012,-0.0009
103892.0,315.7656,1.5282,315.7656,1.5282,315.7625,1.5319,0.0,0.0027,0.001,0.2456
103891.0,315.7538,14.7303,315.7537,14.7303,315.7575,14.73,0.0,0.0003,0.0012,0.0018
103981.0,316.0157,-5.8239,316.0156,-5.8238,316.0192,-5.8233,0.0,-0.0007,0.0011,-0.0092
,316.0157,-5.8239,316.0156,-5.8238,316.0196,-5.8231,0.0,-0.0007,0.0012,-0.014
104019.0,316.1008,-19.8556,316.1008,-19.8556,316.1012,-19.855,0.0,-0.0002,0.0001,-0.0032
104440.0,317.3181,-73.168,317.3183,-73.168,317.3429,-73.1731,0.0001,-0.0001,0.0078,-0.0069
103828.0,315.6022,44.7863,315.6021,44.7863,315.6004,44.7911,0.0,0.0001,0.0006,0.0108
103894.0,315.7649,38.6573,315.7648,38.6574,315.77,38.6575,0.0,0.0001,0.0016,0.0004
103871.0,315.703,45.8459,315.7029,45.846,315.7021,45.8489,0.0,0.0001,0.0003,0.0064
103810.0,315.5361,56.6743,315.536,56.6744,315.5379,56.6697,0.0,0.0001,0.0006,0.0081
104031.0,316.1451,5.5044,316.1451,5.5044,316.1446,5.5028,0.0,0.0007,0.0002,0.0293
104041.0,316.171,2.9465,316.171,2.9466,316.1738,2.9419,0.0,0.0014,0.0009,0.156
104048.0,316.1898,2.2726,316.1897,2.2727,316.1892,2.2697,0.0,0.0018,0.0002,0.1278
